"~Le cuisinier a écrasé des pois chiches pour faire de l'houmous.","~The cook crushed chickpeas to make hummus."
"~He collected his package at the post office.","~Il est allé chercher son paquet au bureau de poste."
"~Il est allé chercher son paquet au bureau de poste.","~He collected his package at the post office."
"~Vaccines prevent the spread of diseases.","~Les vaccins empêchent la propagation des maladies."
"~Les vaccins empêchent la propagation des maladies.","~Vaccines prevent the spread of diseases."
"~The difference in the relative size of the male and female inmate populations is striking.","~La différence entre la taille relative des populations féminine et masculine en milieu carcéral est frappante."
"~La différence entre la taille relative des populations féminine et masculine en milieu carcéral est frappante.","~The difference in the relative size of the male and female inmate populations is striking."
"~The study focuses on males under thirty.","~L'étude se concentre sur les hommes de moins de trente ans."
"~L'étude se concentre sur les hommes de moins de trente ans.","~The study focuses on males under thirty."
"~The bull is the male of the cow.","~Le taureau est le mâle de la vache."
"~Le taureau est le mâle de la vache.","~The bull is the male of the cow."
"~Among lions, only females hunt","~Chez les lions, seules les femelles chassent."
"~Chez les lions, seules les femelles chassent.","~Among lions, only females hunt"
"~She is pregnant with her second child.","~Elle est enceinte de son deuxième enfant."
"~Elle est enceinte de son deuxième enfant.","~She is pregnant with her second child."
"~He tells me he was stuck in a traffic jam.","~Il me dit avoir été coincé dans un embouteillage."
"~Il me dit avoir été coincé dans un embouteillage.","~He tells me he was stuck in a traffic jam."
"~It is a very complex scene - a kind of alphabet soup.","~C'est une scène très complexe - une sorte de soupe alphabet."
"~C'est une scène très complexe - une sorte de soupe alphabet.","~It is a very complex scene - a kind of alphabet soup."
"~As the proverb goes, there is no smoke without fire.","~Comme le dit le proverbe, il n'y a pas de fumée sans feu."
"~Comme le dit le proverbe, il n'y a pas de fumée sans feu.","~As the proverb goes, there is no smoke without fire."
"~There were rumours of a merger between the two companies.","~Il y avait des rumeurs d'une fusion entre les deux sociétés"
"~Il y avait des rumeurs d'une fusion entre les deux sociétés","~There were rumours of a merger between the two companies."
"~Differential pressure is measured with a sensor.","~La pression différentielle se mesure avec un capteur."
"~La pression différentielle se mesure avec un capteur.","~Differential pressure is measured with a sensor."
"~The company doubled its profits last year.","~L'entreprise a doublé ses profits l'année dernière."
"~L'entreprise a doublé ses profits l'année dernière.","~The company doubled its profits last year."
"~Isolating Israel is not a path to peace.","~Isoler Israël n'est pas une voie susceptible de mener à la paix."
"~Isoler Israël n'est pas une voie susceptible de mener à la paix.","~Isolating Israel is not a path to peace."
"~But it needs six years to produce to first harvest","~Mais il faut patienter six ans avant la première récolte."
"~Mais il faut patienter six ans avant la première récolte.","~But it needs six years to produce to first harvest"
"~My school provides free accommodation for foreign students.","~Mon école propose un hébergement gratuit pour les étudiants étrangers."
"~Mon école propose un hébergement gratuit pour les étudiants étrangers.","~My school provides free accommodation for foreign students."
"~His salary corresponds with his rank in the company hierarchy.","~Son salaire correspond à son rang dans la hiérarchie de l'entreprise."
"~Son salaire correspond à son rang dans la hiérarchie de l'entreprise.","~His salary corresponds with his rank in the company hierarchy."
"~The last attempt at reconciliation was very successful.","~La dernière tentative de réconciliation a été un grand succès."
"~La dernière tentative de réconciliation a été un grand succès.","~The last attempt at reconciliation was very successful."
"~He bought a second-hand car from a local dealership.","~Il a acheté une voiture d'occasion chez un concessionnaire du coin."
"~Il a acheté une voiture d'occasion chez un concessionnaire du coin.","~He bought a second-hand car from a local dealership."
"~I am generally satisfied with my work.","~Je suis dans l'ensemble satisfait de mon travail."
"~Je suis dans l'ensemble satisfait de mon travail.","~I am generally satisfied with my work."
"~The spokesperson summed up the management's point of view.","~Le porte-parole a résumé le point de vue de la direction."
"~Le porte-parole a résumé le point de vue de la direction.","~The spokesperson summed up the management's point of view."
"~Whatever the degree of re-regulation that one envisions...","~Quel que soit le degré de re-réglementation que chacun envisage..."
"~Quel que soit le degré de re-réglementation que chacun envisage...","~Whatever the degree of re-regulation that one envisions..."
"~The vegan diet excludes all products of animal origin.","~Le régime végétalien exclut tous les produits d'origine animale."
"~Le régime végétalien exclut tous les produits d'origine animale.","~The vegan diet excludes all products of animal origin."
"~As any first-year student of algebra soon learns, a single equation with two unknown variables cannot be solved.","~Comme n'import quel étudiant du premier an d'algèbre apprend bientôt, une seule équation avec deux variables inconnues ne peut pas se soudre."
"~Comme n'import quel étudiant du premier an d'algèbre apprend bientôt, une seule équation avec deux variables inconnues ne peut pas se soudre.","~As any first-year student of algebra soon learns, a single equation with two unknown variables cannot be solved."
"~I ran really fast and won the race.","~J'ai couru vraiment vite et j'ai remporté la course."
"~J'ai couru vraiment vite et j'ai remporté la course.","~I ran really fast and won the race."
"~I enjoy listening to music with headphones.","~J'aime écouter de la musique avec des écouteurs."
"~J'aime écouter de la musique avec des écouteurs.","~I enjoy listening to music with headphones."
"~There is a village beyond the river.","~Il y a un village au-delà de la rivière."
"~Il y a un village au-delà de la rivière.","~There is a village beyond the river."
"~In my opinion, safety remains one of the most important aspects.","~À mon avis, la sécurité demeure l'un des aspects les plus fondamentaux."
"~À mon avis, la sécurité demeure l'un des aspects les plus fondamentaux.","~In my opinion, safety remains one of the most important aspects."
"~These shortcomings, in my opinion, can be overcome in the period of over eighteen months remaining.","~Ces problèmes, selon moi, peuvent être surmontés au cours de la période des dix-huit mois restants."
"~Ces problèmes, selon moi, peuvent être surmontés au cours de la période des dix-huit mois restants.","~These shortcomings, in my opinion, can be overcome in the period of over eighteen months remaining."
"~The baby let out a burp after drinking his bottle.","~Le bébé a fait un rot après avoir bu son biberon."
"~Le bébé a fait un rot après avoir bu son biberon.","~The baby let out a burp after drinking his bottle."
"~This absurd situation does, however, reflect the times in which we live.","~Ce paradoxe correspond pourtant à une réalité dont nous faisons l'expérience aujourd'hui."
"~Ce paradoxe correspond pourtant à une réalité dont nous faisons l'expérience aujourd'hui.","~This absurd situation does, however, reflect the times in which we live."
"~This map is unreliable, it is too old.","~Cette carte est peu fiable, elle est trop vieille."
"~Cette carte est peu fiable, elle est trop vieille.","~This map is unreliable, it is too old."
"~It is embarrassing to know that this man is actually a minister.","~C'est gênant de savoir que cet homme est en fait un ministre."
"~C'est gênant de savoir que cet homme est en fait un ministre.","~It is embarrassing to know that this man is actually a minister."
"~The book is very thick and heavy.","~Le livre est très épais et lourd."
"~Le livre est très épais et lourd.","~The book is very thick and heavy."
"~Line 41A minus line 42A, and line 41B minus line 42B gives you the annual amount of special expenses that both parents will pay.","~La ligne 41A moins la ligne 42A, et la ligne 41B moins la ligne 42B, donnent le montant annuel des dépenses spéciales que les deux parents paieront."
"~La ligne 41A moins la ligne 42A, et la ligne 41B moins la ligne 42B, donnent le montant annuel des dépenses spéciales que les deux parents paieront.","~Line 41A minus line 42A, and line 41B minus line 42B gives you the annual amount of special expenses that both parents will pay."
"~The outcome of the negotiations was very surprising.","~Le résultat des négociations était très surprenant."
"~Le résultat des négociations était très surprenant.","~The outcome of the negotiations was very surprising."
"~Just like an ordinary person, the Government can only complain to the Council if it is offended by any news item.","~Tout comme une personne ordinaire, le Gouvernement ne peut que porter plainte devant le Conseil s'il est offensé par un article."
"~Tout comme une personne ordinaire, le Gouvernement ne peut que porter plainte devant le Conseil s'il est offensé par un article.","~Just like an ordinary person, the Government can only complain to the Council if it is offended by any news item."
"~I apologise, but I answered for him because we are short of time.","~Excusez-moi, mais j'ai répondu à sa place parce que le temps nous manque."
"~Excusez-moi, mais j'ai répondu à sa place parce que le temps nous manque.","~I apologise, but I answered for him because we are short of time."
"~Workplace safety is about protecting every employee.","~La sécurité au travail concerne la protection de chaque employé."
"~La sécurité au travail concerne la protection de chaque employé.","~Workplace safety is about protecting every employee."
"~The country's large cities are linked by motorway.","~Les grandes villes du pays sont reliées par autoroute."
"~Les grandes villes du pays sont reliées par autoroute.","~The country's large cities are linked by motorway."
"~The two companies pursue a common goal.","~Les deux entreprises poursuivent un objectif commun."
"~Les deux entreprises poursuivent un objectif commun.","~The two companies pursue a common goal."
"~The woman wore shoes with very high heels.","~La femme portait des chaussures avec des talons très hauts."
"~La femme portait des chaussures avec des talons très hauts.","~The woman wore shoes with very high heels."
"~A repeat of the program will be aired next week.","~Une rediffusion de l'émission sera présentée la semaine prochaine."
"~Une rediffusion de l'émission sera présentée la semaine prochaine.","~A repeat of the program will be aired next week."
"~I have a cold and feel very weak.","~J'ai un rhume et je me sens très faible."
"~J'ai un rhume et je me sens très faible.","~I have a cold and feel very weak."
"~I stayed inside my room during the storm.","~Je suis restée dans ma chambre pendant l'orage."
"~Je suis restée dans ma chambre pendant l'orage.","~I stayed inside my room during the storm."
"~I am fit enough to run a marathon","~Je suis suffisamment en forme pour courir un marathon."
"~Je suis suffisamment en forme pour courir un marathon.","~I am fit enough to run a marathon"
"~I have a blister because of my new shoes.","~J'ai une ampoule à cause de mes chaussures neuves."
"~J'ai une ampoule à cause de mes chaussures neuves.","~I have a blister because of my new shoes."
"~Any reservations received after this date will not be guaranteed.","~Toute réservation reçue après cette date ne sera pas garantie."
"~Toute réservation reçue après cette date ne sera pas garantie.","~Any reservations received after this date will not be guaranteed."
"~Our goal was to reach the northern tip of the country.","~Notre but était d'atteindre l'extrémité nord du pays."
"~Notre but était d'atteindre l'extrémité nord du pays.","~Our goal was to reach the northern tip of the country."
"~I want to raise my children in the countryside.","~Je veux élever mes enfants à la campagne."
"~Je veux élever mes enfants à la campagne.","~I want to raise my children in the countryside."
"~Congratulations on your wedding!","~Félicitations pour votre mariage!"
"~Félicitations pour votre mariage!","~Congratulations on your wedding!"
"~Ninety-five per cent of that money is going to existing transit users.","~Quatre-vingt-quinze pour cent de l'argent profitera aux usagers actuels du transport en commun."
"~Quatre-vingt-quinze pour cent de l'argent profitera aux usagers actuels du transport en commun.","~Ninety-five per cent of that money is going to existing transit users."
"~Then carry on with the internet site of your stag party or your hen do.","~Puis enchaînez avec le site Internet de votre enterrement de vie de jeune fille ou de garçon."
"~Puis enchaînez avec le site Internet de votre enterrement de vie de jeune fille ou de garçon.","~Then carry on with the internet site of your stag party or your hen do."
"~There was also a bunch of young people waiting in the queue.","~Il y avait aussi un groupe de jeunes qui faisaient la queue."
"~Il y avait aussi un groupe de jeunes qui faisaient la queue.","~There was also a bunch of young people waiting in the queue."
"~No scandal ever blemished his reputation.","~Aucun scandale n'est jamais venu ternir sa réputation."
"~Aucun scandale n'est jamais venu ternir sa réputation.","~No scandal ever blemished his reputation."
"~For whoever has lived through this it will seem a long and painful period.","~Pour quiconque a vécu ces événements cela paraîtra une période longue et douloureuse."
"~Pour quiconque a vécu ces événements cela paraîtra une période longue et douloureuse.","~For whoever has lived through this it will seem a long and painful period."
"~I will take a walk unless it rains.","~J'irai me promener, à moins qu'il ne pleuve."
"~J'irai me promener, à moins qu'il ne pleuve.","~I will take a walk unless it rains."
"~As a result, to the extent that the currencies of those countries go up, we benefit and vice versa.","~Par conséquent, nous sommes gagnants dans la mesure où les devises de ces pays prennent de la valeur, et vice versa."
"~Par conséquent, nous sommes gagnants dans la mesure où les devises de ces pays prennent de la valeur, et vice versa.","~As a result, to the extent that the currencies of those countries go up, we benefit and vice versa."
"~We need emergency assistance otherwise it will be too late.","~Nous avons besoin d'aide d'urgence sinon ce sera trop tard."
"~Nous avons besoin d'aide d'urgence sinon ce sera trop tard.","~We need emergency assistance otherwise it will be too late."
"~Both can work together with a twisted pair channel.","~Tous deux peuvent fonctionner sur un canal Twisted-Pair."
"~Tous deux peuvent fonctionner sur un canal Twisted-Pair.","~Both can work together with a twisted pair channel."
"~Provisioning software from the cloud is generally quicker, which comes in very useful in for example a merger scenario.","~La fourniture de logiciels « dans le nuage » est généralement plus rapide, ce qui peut s'avérer extrêmement utile en cas de fusion."
"~La fourniture de logiciels « dans le nuage » est généralement plus rapide, ce qui peut s'avérer extrêmement utile en cas de fusion.","~Provisioning software from the cloud is generally quicker, which comes in very useful in for example a merger scenario."
"~I do my laundry and iron my shirts every week.","~Je lave mon linge et repasse mes chemises chaque semaine."
"~Je lave mon linge et repasse mes chemises chaque semaine.","~I do my laundry and iron my shirts every week."
"~The mountaineer reached the peak of the mountain.","~L'alpiniste a atteint le sommet de la montagne."
"~L'alpiniste a atteint le sommet de la montagne.","~The mountaineer reached the peak of the mountain."
"~The crowd danced to the beat of the music.","~La foule dansait au rythme de la musique."
"~La foule dansait au rythme de la musique.","~The crowd danced to the beat of the music."
"~The man's involvement in the robbery is unclear.","~L'implication de cet homme dans le cambriolage n'est pas claire."
"~L'implication de cet homme dans le cambriolage n'est pas claire.","~The man's involvement in the robbery is unclear."
"~I have several ios to do for work.","~J'ai plusieurs tâches à faire pour le travail."
"~J'ai plusieurs tâches à faire pour le travail.","~I have several ios to do for work."
"~It has anti-vomiting effect, soothes hiccup and nausea.","~Il a l'effet antivomissant, calme le hoquet et la nausée."
"~Il a l'effet antivomissant, calme le hoquet et la nausée.","~It has anti-vomiting effect, soothes hiccup and nausea."
"~The reason for his complaint was explained in detail.","~Le motif de sa plainte était expliqué en détail."
"~Le motif de sa plainte était expliqué en détail.","~The reason for his complaint was explained in detail."
"~We must determine the source of the issue to remedy it.","~Nous devons déterminer la source du problème pour y remédier."
"~Nous devons déterminer la source du problème pour y remédier.","~We must determine the source of the issue to remedy it."
"~I want to sell my car by myself (Private Purchase/Private Sale Contract) - Members only","~Je veux vendre mon véhicule moi-même (vente entre particuliers/contrat d'achat) - Exclusif aux membres"
"~Je veux vendre mon véhicule moi-même (vente entre particuliers/contrat d'achat) - Exclusif aux membres","~I want to sell my car by myself (Private Purchase/Private Sale Contract) - Members only"
"~If a database query has not been configured yet for a certain division, only the division itself will be displayed.","~Si la requête de la base de données n'a pas encore été configurée pour une certaine division, seule la division sera affichée."
"~Si la requête de la base de données n'a pas encore été configurée pour une certaine division, seule la division sera affichée.","~If a database query has not been configured yet for a certain division, only the division itself will be displayed."
"~The database contains a great deal of information.","~La base de données contient beaucoup d'informations."
"~La base de données contient beaucoup d'informations.","~The database contains a great deal of information."
"~Of course, a blind person can also be intoxicated.","~Certes une personne aveugle peut être également ivre."
"~Certes une personne aveugle peut être également ivre.","~Of course, a blind person can also be intoxicated."
"~The curry dishes are very spicy.","~Les plats au curry sont très piquants."
"~Les plats au curry sont très piquants.","~The curry dishes are very spicy."
"~I adjusted my diet so that I would lose weight.","~J'ai modifié mon régime de manière à perdre du poids."
"~J'ai modifié mon régime de manière à perdre du poids.","~I adjusted my diet so that I would lose weight."
"~Stopping at the coffee shop has become my morning routine.","~M'arrêter au café est devenu mon habitude du matin."
"~M'arrêter au café est devenu mon habitude du matin.","~Stopping at the coffee shop has become my morning routine."
"~I can say with certainty that the package will arrive tomorrow.","~Je peux affirmer avec certitude que le colis arrivera demain."
"~Je peux affirmer avec certitude que le colis arrivera demain.","~I can say with certainty that the package will arrive tomorrow."
"~I finished the work before the deadline.","~J'ai terminé le travail avant la date limite."
"~J'ai terminé le travail avant la date limite.","~I finished the work before the deadline."
"~My son is smart but incredibly lazy.","~Mon fils est intelligent mais extrêmement paresseux."
"~Mon fils est intelligent mais extrêmement paresseux.","~My son is smart but incredibly lazy."
"~The drug squad is investigating the cartel.","~La brigade des stupéfiants enquête sur le cartel."
"~La brigade des stupéfiants enquête sur le cartel.","~The drug squad is investigating the cartel."
"~The costume includes a mask that covers the face entirely.","~Le costume comprend un masque qui couvre entièrement le visage."
"~Le costume comprend un masque qui couvre entièrement le visage.","~The costume includes a mask that covers the face entirely."
"~Thus, renewed in the spirit, we will be able to celebrate Easter with joy.","~Ainsi, renouvelés dans l'esprit, nous pourrons fêter Pâques dans la joie."
"~Ainsi, renouvelés dans l'esprit, nous pourrons fêter Pâques dans la joie.","~Thus, renewed in the spirit, we will be able to celebrate Easter with joy."
"~The harm must go beyond what is only trivial or annoying.","~Le dommage doit dépasser ce qui est strictement anodin ou agaçant."
"~Le dommage doit dépasser ce qui est strictement anodin ou agaçant.","~The harm must go beyond what is only trivial or annoying."
"~The employee works in a very efficient manner.","~L'employé travaille de manière très efficace."
"~L'employé travaille de manière très efficace.","~The employee works in a very efficient manner."
"~Any action can have unpredictable consequences.","~Chaque action peut avoir des conséquences imprévisibles."
"~Chaque action peut avoir des conséquences imprévisibles.","~Any action can have unpredictable consequences."
"~The quiz has some very difficult questions.","~Le quiz contient des questions très difficiles."
"~Le quiz contient des questions très difficiles.","~The quiz has some very difficult questions."
"~is well balanced and maltodextrin constitutes the largest share of the carbohydrates.","~est bien équilibré et la maltodextrine représente la majeure partie des glucides."
"~est bien équilibré et la maltodextrine représente la majeure partie des glucides.","~is well balanced and maltodextrin constitutes the largest share of the carbohydrates."
"~I entered the data into the spreadsheet.","~J'ai saisi les données dans la feuille de calcul."
"~J'ai saisi les données dans la feuille de calcul.","~I entered the data into the spreadsheet."
"~Spirits contain six times as many calories as beer.","~Les boissons spiritueuses contiennent six fois plus de calories que la bière."
"~Les boissons spiritueuses contiennent six fois plus de calories que la bière.","~Spirits contain six times as many calories as beer."
"~My cousins always seem to be in a good mood.","~Mes cousins semblent être toujours de bonne humeur."
"~Mes cousins semblent être toujours de bonne humeur.","~My cousins always seem to be in a good mood."
"~I lose less time commuting now that I live close to my place of work.","~Je perds moins de temps à faire la navette depuis que j'habite près de mon lieu de travail."
"~Je perds moins de temps à faire la navette depuis que j'habite près de mon lieu de travail.","~I lose less time commuting now that I live close to my place of work."
"~Ironing is not a chore for me.","~Repasser n'est pas une corvée pour moi."
"~Repasser n'est pas une corvée pour moi.","~Ironing is not a chore for me."
"~Random numbers are used in computing.","~Des nombres aléatoires sont utilisés en informatique."
"~Des nombres aléatoires sont utilisés en informatique.","~Random numbers are used in computing."
"~The bride's happiness is obvious.","~Le bonheur de la mariée est évident."
"~Le bonheur de la mariée est évident.","~The bride's happiness is obvious."
"~The manufacturer stores the finished products in a warehouse.","~Le fabricant entrepose les produits finis dans un entrepôt."
"~Le fabricant entrepose les produits finis dans un entrepôt.","~The manufacturer stores the finished products in a warehouse."
"~The model was photographed against a white background.","~Le mannequin a été photographié sur un fond blanc."
"~Le mannequin a été photographié sur un fond blanc.","~The model was photographed against a white background."
"~Regular exercise is also good for my mental health.","~Faire de l'exercice régulièrement est aussi bon pour ma santé mentale."
"~Faire de l'exercice régulièrement est aussi bon pour ma santé mentale.","~Regular exercise is also good for my mental health."
"~The company met its client's expectations.","~L'entreprise a répondu aux attentes de son client."
"~L'entreprise a répondu aux attentes de son client.","~The company met its client's expectations."
"~The consultant is an expert in rare illnesses.","~Le médecin spécialiste est expert en maladies rares."
"~Le médecin spécialiste est expert en maladies rares.","~The consultant is an expert in rare illnesses."
"~The restaurant only deals with local suppliers.","~Le restaurant ne travaille qu'avec des fournisseurs locaux."
"~Le restaurant ne travaille qu'avec des fournisseurs locaux.","~The restaurant only deals with local suppliers."
"~Containment of the virus is essential.","~Le confinement du virus est essentiel."
"~Le confinement du virus est essentiel.","~Containment of the virus is essential."
"~I recorded the ideas from the meeting in a notebook.","~J'ai noté les idées de la réunion dans un cahier."
"~J'ai noté les idées de la réunion dans un cahier.","~I recorded the ideas from the meeting in a notebook."
"~Walk or jog a different route or join an exercise club.","~Marchez ou faites votre jogging sur un parcours différent ou inscrivez-vous à un centre d'entraînement."
"~Marchez ou faites votre jogging sur un parcours différent ou inscrivez-vous à un centre d'entraînement.","~Walk or jog a different route or join an exercise club."
"~I forgot my train ticket and had to pay a fine.","~J'ai oublié mon billet de train et j'ai dû payer une amende."
"~J'ai oublié mon billet de train et j'ai dû payer une amende.","~I forgot my train ticket and had to pay a fine."
"~The campsite has a restaurant that also offers take-away food.","~Le camping dispose d'un restaurant oú vous pouvez commander des plats à emporter"
"~Le camping dispose d'un restaurant oú vous pouvez commander des plats à emporter","~The campsite has a restaurant that also offers take-away food."
"~The outcome is unsure as long as the decision is not final.","~Le résultat est incertain tant que la décision n'est pas définitive."
"~Le résultat est incertain tant que la décision n'est pas définitive.","~The outcome is unsure as long as the decision is not final."
"~My brother became an engineer, whereas I became a singer","~Mon frère est devenu ingénieur, tandis que je suis devenu chanteur."
"~Mon frère est devenu ingénieur, tandis que je suis devenu chanteur.","~My brother became an engineer, whereas I became a singer"
"~The doorknob was made of brass.","~La poignée de la porte était en laiton."
"~La poignée de la porte était en laiton.","~The doorknob was made of brass."
"~All visitors, especially the children, found the clown funny.","~Tous les visiteurs, surtout les enfants, ont trouvé le clown amusant."
"~Tous les visiteurs, surtout les enfants, ont trouvé le clown amusant.","~All visitors, especially the children, found the clown funny."
"~The truce was supposed to last for six months","~Cette trêve était censée durer six mois"
"~Cette trêve était censée durer six mois","~The truce was supposed to last for six months"
"~In this game, you must feel an object and guess what it is.","~Dans ce jeu, chacun doit toucher un objet et deviner ce que c'est."
"~Dans ce jeu, chacun doit toucher un objet et deviner ce que c'est.","~In this game, you must feel an object and guess what it is."
"~Stay out of it by simply saying, 'I wouldn't have reacted like that, but it's none of my business.","~Prenez vos distances en disant simplement : « Je n'aurais pas réagi comme ça, mais ce n'est pas de mes affaires."
"~Prenez vos distances en disant simplement : « Je n'aurais pas réagi comme ça, mais ce n'est pas de mes affaires.","~Stay out of it by simply saying, 'I wouldn't have reacted like that, but it's none of my business."
"~There are several ways to make a fortune.","~Il y a plusieurs façons de faire fortune."
"~Il y a plusieurs façons de faire fortune.","~There are several ways to make a fortune."
"~I love chocolate and so does my sister, by the way.","~J'adore le chocolat et ma sœur aussi, d'ailleurs."
"~J'adore le chocolat et ma sœur aussi, d'ailleurs.","~I love chocolate and so does my sister, by the way."
"~The infected patients were put into quarantine.","~Les patients infectés ont été mis en quarantaine."
"~Les patients infectés ont été mis en quarantaine.","~The infected patients were put into quarantine."
"~Lobsters and shrimps are both crustaceans.","~Les homards et les crevettes sont tous deux des crustacés."
"~Les homards et les crevettes sont tous deux des crustacés.","~Lobsters and shrimps are both crustaceans."
"~The climate is too harsh for some crops.","~Le climat est trop rude pour certaines cultures."
"~Le climat est trop rude pour certaines cultures.","~The climate is too harsh for some crops."
"~My brother likes to drink rum with ice.","~Mon frère aime boire le rhum avec de la glace."
"~Mon frère aime boire le rhum avec de la glace.","~My brother likes to drink rum with ice."
"~Unhappy customers can ask for a refund.","~Les clients mécontents peuvent demander un remboursement."
"~Les clients mécontents peuvent demander un remboursement.","~Unhappy customers can ask for a refund."
"~The captain managed to steady the ship.","~Le capitaine a réussi à stabiliser le navire."
"~Le capitaine a réussi à stabiliser le navire.","~The captain managed to steady the ship."
"~They went on a luxury cruise in the Caribbean.","~Ils ont fait une croisière de luxe dans les Caraïbes."
"~Ils ont fait une croisière de luxe dans les Caraïbes.","~They went on a luxury cruise in the Caribbean."
"~I need to make some corrections before handing in my paper.","~Je dois faire quelques corrections avant de rendre mon article."
"~Je dois faire quelques corrections avant de rendre mon article.","~I need to make some corrections before handing in my paper."
"~The child's behaviour was exemplary.","~Le comportement de l'enfant était exemplaire."
"~Le comportement de l'enfant était exemplaire.","~The child's behaviour was exemplary."
"~My colleague is a member of the union.","~Mon collègue est membre du syndicat."
"~Mon collègue est membre du syndicat.","~My colleague is a member of the union."
"~There is nothing truly human which does not find an echo in his heart","~Il n'ya rien de véritablement humain qui ne rencontre d'écho dans leur coeur."
"~Il n'ya rien de véritablement humain qui ne rencontre d'écho dans leur coeur.","~There is nothing truly human which does not find an echo in his heart"
"~Each item is checked before dispatch.","~Chaque article est contrôlé avant d'être expédié."
"~Chaque article est contrôlé avant d'être expédié.","~Each item is checked before dispatch."
"~The sad news has deeply affected the family.","~La triste nouvelle a profondément affecté la famille."
"~La triste nouvelle a profondément affecté la famille.","~The sad news has deeply affected the family."
"~It is also used to treat bipolar mania and to prevent migraine headaches.","~Il est également utilisé pour traiter la manie bipolaire et pour prévenir les migraines."
"~Il est également utilisé pour traiter la manie bipolaire et pour prévenir les migraines.","~It is also used to treat bipolar mania and to prevent migraine headaches."
"~I am fit enough to run a marathon.","~Je suis suffisamment en forme pour courir un marathon."
"~Je suis suffisamment en forme pour courir un marathon.","~I am fit enough to run a marathon."
"~I felt a bit dizzy after the vaccination.","~J'étais légèrement étourdi après avoir reçu le vaccin."
"~J'étais légèrement étourdi après avoir reçu le vaccin.","~I felt a bit dizzy after the vaccination."
"~The glue adheres to paper and fabric.","~La colle adhère au papier et au tissu."
"~La colle adhère au papier et au tissu.","~The glue adheres to paper and fabric."
"~There is a gathering in front of the town hall today.","~Il y a un rassemblement devant la mairie aujourd'hui."
"~Il y a un rassemblement devant la mairie aujourd'hui.","~There is a gathering in front of the town hall today."
"~We have improved the accuracy of our tests.","~Nous avons amélioré la précision de nos tests."
"~Nous avons amélioré la précision de nos tests.","~We have improved the accuracy of our tests."
"~The flu is a seasonal virus that spreads in the winter.","~La grippe est un virus saisonnier qui se propage l'hiver."
"~La grippe est un virus saisonnier qui se propage l'hiver.","~The flu is a seasonal virus that spreads in the winter."
"~All the media are present for the final of the tennis tournament.","~Tous les médias sont présents pour la finale du tournoi de tennis."
"~Tous les médias sont présents pour la finale du tournoi de tennis.","~All the media are present for the final of the tennis tournament."
"~The judge declared the case closed.","~Le juge a déclaré l'affaire classée."
"~Le juge a déclaré l'affaire classée.","~The judge declared the case closed."
"~I enjoy listening to music with headphones.","~J'aime écouter de la musique avec des écouteurs."
"~J'aime écouter de la musique avec des écouteurs.","~I enjoy listening to music with headphones."
"~Products are assorted by size.","~Les produits sont groupés par taille."
"~Les produits sont groupés par taille.","~Products are assorted by size."
"~The artist painted a portrait of his wife.","~L'artiste a peint un portrait de sa femme."
"~L'artiste a peint un portrait de sa femme.","~The artist painted a portrait of his wife."
"~The police must uphold the law.","~La police doit faire respecter la loi."
"~La police doit faire respecter la loi.","~The police must uphold the law."
"~The director is always friendly to his subordinates.","~Le directeur est toujours gentil avec ses subordonnés."
"~Le directeur est toujours gentil avec ses subordonnés.","~The director is always friendly to his subordinates."
"~There is a gathering in front of the town hall today.","~Il y a un rassemblement devant la mairie aujourd'hui."
"~Il y a un rassemblement devant la mairie aujourd'hui.","~There is a gathering in front of the town hall today."
"~The country barely exploits half of its natural resources.","~Le pays exploite à peine la moitié de ses ressources naturelles."
"~Le pays exploite à peine la moitié de ses ressources naturelles.","~The country barely exploits half of its natural resources."
"~Apparently, my interview went well since I received a job offer.","~Apparemment, mon entretien s'est bien passé puisque j'ai reçu une offre d'emploi."
"~Apparemment, mon entretien s'est bien passé puisque j'ai reçu une offre d'emploi.","~Apparently, my interview went well since I received a job offer."
"~In summertime, the boutique is crowded with tourists.","~L'été, la boutique est bondée de touristes."
"~L'été, la boutique est bondée de touristes.","~In summertime, the boutique is crowded with tourists."
"~Sparkling wine goes well with dessert.","~Le vin pétillant se marie bien avec le dessert."
"~Le vin pétillant se marie bien avec le dessert.","~Sparkling wine goes well with dessert."
"~The candidate fulfills all our requirements.","~Le candidat remplit toutes nos exigences."
"~Le candidat remplit toutes nos exigences.","~The candidate fulfills all our requirements."
"~We require some more details.","~Nous exigeons plus de détails."
"~Nous exigeons plus de détails.","~We require some more details."
"~The car slowed as it climbed the hill.","~La voiture a ralenti en montant la colline."
"~La voiture a ralenti en montant la colline.","~The car slowed as it climbed the hill."
"~Touch to select motorcyle, scooter, automobile, or pedestrian mode.","~Touchez pour sélectionner les modes moto, scooter, automobile ou piéton."
"~Touchez pour sélectionner les modes moto, scooter, automobile ou piéton.","~Touch to select motorcyle, scooter, automobile, or pedestrian mode."
"~The table is sticky because I spilled caramel everywhere.","~La table est collante parce que j'ai renversé du caramel partout."
"~La table est collante parce que j'ai renversé du caramel partout.","~The table is sticky because I spilled caramel everywhere."
"~It is safer to hold the steering wheel with both hands.","~Il est plus sûr de tenir le volant à deux mains."
"~Il est plus sûr de tenir le volant à deux mains.","~It is safer to hold the steering wheel with both hands."
"~Corrosion, caused by moisture, destroys metal.","~La corrosion, causée par l'humidité, détruit le métal."
"~La corrosion, causée par l'humidité, détruit le métal.","~Corrosion, caused by moisture, destroys metal."
